187,Hoppip,Grass,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/hoppip.png,250,35,35,40,35,55,50
188,Skiploom,Grass,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/skiploom.png,340,55,45,50,45,65,80
189,Jumpluff,Grass,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/jumpluff.png,460,75,55,70,55,95,110
190,Aipom,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/aipom.png,360,55,70,55,40,55,85
191,Sunkern,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/sunkern.png,180,30,30,30,30,30,30
192,Sunflora,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/sunflora.png,425,75,75,55,105,85,30
193,Yanma,Bug,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/yanma.png,390,65,65,45,75,45,95
194,Wooper,Water,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/wooper.png,210,55,45,45,25,25,15
195,Quagsire,Water,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/quagsire.png,430,95,85,85,65,65,35
196,Espeon,Psychic,,https://img.pokemondb.net/sprites/sword-shield/icon/espeon.png,525,65,65,60,130,95,110
197,Umbreon,Dark,,https://img.pokemondb.net/sprites/sword-shield/icon/umbreon.png,525,95,65,110,60,130,65
198,Murkrow,Dark,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/murkrow.png,405,60,85,42,85,42,91
199,Slowking,Water,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/slowking.png,490,95,75,80,100,110,30
200,Misdreavus,Ghost,,https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png,435,60,60,60,85,85,85
201,Unown,Psychic,,https://img.pokemondb.net/sprites/sword-shield/icon/unown.png,336,48,72,48,72,48,48
202,Wobbuffet,Psychic,,https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png,405,190,33,58,33,58,33
203,Girafarig,Normal,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png,455,70,80,65,90,65,85
204,Pineco,Bug,,https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png,290,50,65,90,35,35,15
205,Forretress,Bug,Steel,https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png,465,75,90,140,60,60,40
206,Dunsparce,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/dunsparce.png,415,100,70,70,65,65,45
207,Gligar,Ground,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png,430,65,75,105,35,65,85
208,Steelix,Steel,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/steelix.png,510,75,85,200,55,65,30
208,Steelix,Steel,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/steelix-mega.png,610,75,125,230,55,95,30
209,Snubbull,Fairy,,https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png,300,60,80,50,40,40,30
210,Granbull,Fairy,,https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png,450,90,120,75,60,60,45
211,Qwilfish,Water,Poison,https://img.pokemondb.net/sprites/sword-shield/icon/qwilfish.png,440,65,95,85,55,55,85
212,Scizor,Bug,Steel,https://img.pokemondb.net/sprites/sword-shield/icon/scizor.png,500,70,130,100,55,80,65
212,Scizor,Bug,Steel,https://img.pokemondb.net/sprites/sword-shield/icon/scizor-mega.png,600,70,150,140,65,100,75
213,Shuckle,Bug,Rock,https://img.pokemondb.net/sprites/sword-shield/icon/shuckle.png,505,20,10,230,10,230,5
214,Heracross,Bug,Fighting,https://img.pokemondb.net/sprites/sword-shield/icon/heracross.png,500,80,125,75,40,95,85
214,Heracross,Bug,Fighting,https://img.pokemondb.net/sprites/sword-shield/icon/heracross-mega.png,600,80,185,115,40,105,75
215,Sneasel,Dark,Ice,https://img.pokemondb.net/sprites/sword-shield/icon/sneasel.png,430,55,95,55,35,75,115
216,Teddiursa,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png,330,60,80,50,50,50,40
217,Ursaring,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png,500,90,130,75,75,75,55
218,Slugma,Fire,,https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png,250,40,40,40,70,40,20
219,Magcargo,Fire,Rock,https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png,430,60,50,120,90,80,30
220,Swinub,Ice,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png,250,50,50,40,30,30,50
221,Piloswine,Ice,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png,450,100,100,80,60,60,50
222,Corsola,Water,Rock,https://img.pokemondb.net/sprites/sword-shield/icon/corsola.png,410,65,55,95,65,95,35
222,Corsola,Ghost,,https://img.pokemondb.net/sprites/sword-shield/icon/corsola-galarian.png,410,60,55,100,65,100,30
223,Remoraid,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png,300,35,65,35,65,35,65
224,Octillery,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png,480,75,105,75,105,75,45
225,Delibird,Ice,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png,330,45,55,45,65,45,75
226,Mantine,Water,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/mantine.png,485,85,40,70,80,140,70
227,Skarmory,Steel,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png,465,65,80,140,40,70,70
228,Houndour,Dark,Fire,https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png,330,45,60,30,80,50,65
229,Houndoom,Dark,Fire,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png,500,75,90,50,110,80,95
229,Houndoom,Dark,Fire,https://img.pokemondb.net/sprites/sword-shield/icon/houndoom-mega.png,600,75,90,90,140,90,115
230,Kingdra,Water,Dragon,https://img.pokemondb.net/sprites/sword-shield/icon/kingdra.png,540,75,95,95,95,95,85
231,Phanpy,Ground,,https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png,330,90,60,60,40,40,40
232,Donphan,Ground,,https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png,500,90,120,120,60,60,50
233,Porygon2,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/porygon2.png,515,85,80,90,105,95,60
234,Stantler,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png,465,73,95,62,85,65,85
235,Smeargle,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png,250,55,20,35,20,45,75
236,Tyrogue,Fighting,,https://img.pokemondb.net/sprites/sword-shield/icon/tyrogue.png,210,35,35,35,35,35,35
237,Hitmontop,Fighting,,https://img.pokemondb.net/sprites/sword-shield/icon/hitmontop.png,455,50,95,95,35,110,70
238,Smoochum,Ice,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/smoochum.png,305,45,30,15,85,65,65
239,Elekid,Electric,,https://img.pokemondb.net/sprites/sword-shield/icon/elekid.png,360,45,63,37,65,55,95
240,Magby,Fire,,https://img.pokemondb.net/sprites/sword-shield/icon/magby.png,365,45,75,37,70,55,83
241,Miltank,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/miltank.png,490,95,80,105,40,70,100
242,Blissey,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/blissey.png,540,255,10,10,75,135,55
243,Raikou,Electric,,https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png,580,90,85,75,115,100,115
244,Entei,Fire,,https://img.pokemondb.net/sprites/sword-shield/icon/entei.png,580,115,115,85,90,75,100
245,Suicune,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png,580,100,75,115,90,115,85
246,Larvitar,Rock,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png,300,50,64,50,45,50,41
247,Pupitar,Rock,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png,410,70,84,70,65,70,51
248,Tyranitar,Rock,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar.png,600,100,134,110,95,100,61
248,Tyranitar,Rock,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar-mega.png,700,100,164,150,95,120,71
249,Lugia,Psychic,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png,680,106,90,130,90,154,110
250,Ho-oh,Fire,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png,680,106,130,90,110,154,90
251,Celebi,Psychic,Grass,https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png,600,100,100,100,100,100,100
252,Treecko,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png,310,40,45,35,65,55,70
253,Grovyle,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png,405,50,65,45,85,65,95
254,Sceptile,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/sceptile.png,530,70,85,65,105,85,120
254,Sceptile,Grass,Dragon,https://img.pokemondb.net/sprites/sword-shield/icon/sceptile-mega.png,630,70,110,75,145,85,145
255,Torchic,Fire,,https://img.pokemondb.net/sprites/sword-shield/icon/torchic.png,310,45,60,40,70,50,45
256,Combusken,Fire,Fighting,https://img.pokemondb.net/sprites/sword-shield/icon/combusken.png,405,60,85,60,85,60,55
257,Blaziken,Fire,Fighting,https://img.pokemondb.net/sprites/sword-shield/icon/blaziken.png,530,80,120,70,110,70,80
257,Blaziken,Fire,Fighting,https://img.pokemondb.net/sprites/sword-shield/icon/blaziken-mega.png,630,80,160,80,130,80,100
258,Mudkip,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/mudkip.png,310,50,70,50,50,50,40
259,Marshtomp,Water,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/marshtomp.png,405,70,85,70,60,70,50
260,Swampert,Water,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/swampert.png,535,100,110,90,85,90,60
260,Swampert,Water,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/swampert-mega.png,635,100,150,110,95,110,70
261,Poochyena,Dark,,https://img.pokemondb.net/sprites/sword-shield/icon/poochyena.png,220,35,55,35,30,30,35
262,Mightyena,Dark,,https://img.pokemondb.net/sprites/sword-shield/icon/mightyena.png,420,70,90,70,60,60,70
263,Zigzagoon,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png,240,38,30,41,30,41,60
263,Zigzagoon,Dark,Normal,https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon-galarian.png,240,38,30,41,30,41,60
264,Linoone,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png,420,78,70,61,50,61,100
264,Linoone,Dark,Normal,https://img.pokemondb.net/sprites/sword-shield/icon/linoone-galarian.png,420,78,70,61,50,61,100
265,Wurmple,Bug,,https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png,195,45,45,35,20,30,20
266,Silcoon,Bug,,https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png,205,50,35,55,25,25,15
267,Beautifly,Bug,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png,395,60,70,50,100,50,65
268,Cascoon,Bug,,https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png,205,50,35,55,25,25,15
269,Dustox,Bug,Poison,https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png,385,60,50,70,50,90,65
270,Lotad,Water,Grass,https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png,220,40,30,30,40,50,30
271,Lombre,Water,Grass,https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png,340,60,50,50,60,70,50
272,Ludicolo,Water,Grass,https://img.pokemondb.net/sprites/sword-shield/icon/ludicolo.png,480,80,70,70,90,100,70
273,Seedot,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png,220,40,40,50,30,30,30
274,Nuzleaf,Grass,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png,340,70,70,40,60,40,60
275,Shiftry,Grass,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/shiftry.png,480,90,100,60,90,60,80
276,Taillow,Normal,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png,270,40,55,30,30,30,85
277,Swellow,Normal,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png,455,60,85,60,75,50,125
278,Wingull,Water,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png,270,40,30,30,55,30,85
279,Pelipper,Water,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/pelipper.png,440,60,50,100,95,70,65
280,Ralts,Psychic,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png,198,28,25,25,45,35,40
281,Kirlia,Psychic,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png,278,38,35,35,65,55,50
282,Gardevoir,Psychic,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir.png,518,68,65,65,125,115,80
282,Gardevoir,Psychic,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir-mega.png,618,68,85,65,165,135,100
283,Surskit,Bug,Water,https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png,269,40,30,32,50,52,65
284,Masquerain,Bug,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png,454,70,60,62,100,82,80
285,Shroomish,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png,295,60,40,60,40,60,35
286,Breloom,Grass,Fighting,https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png,460,60,130,80,60,60,70
287,Slakoth,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png,280,60,60,60,35,35,30
288,Vigoroth,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png,440,80,80,80,55,55,90
289,Slaking,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png,670,150,160,100,95,65,100
290,Nincada,Bug,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png,266,31,45,90,30,30,40
291,Ninjask,Bug,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/ninjask.png,456,61,90,45,50,50,160
292,Shedinja,Bug,Ghost,https://img.pokemondb.net/sprites/sword-shield/icon/shedinja.png,236,1,90,45,30,30,40
293,Whismur,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png,240,64,51,23,51,23,28
294,Loudred,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png,360,84,71,43,71,43,48
295,Exploud,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/exploud.png,490,104,91,63,91,73,68
296,Makuhita,Fighting,,https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png,237,72,60,30,20,30,25
297,Hariyama,Fighting,,https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png,474,144,120,60,40,60,50
298,Azurill,Normal,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/azurill.png,190,50,20,40,20,40,20
299,Nosepass,Rock,,https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png,375,30,45,135,45,90,30
300,Skitty,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png,260,50,45,45,35,35,50
301,Delcatty,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png,400,70,65,65,55,55,90
302,Sableye,Dark,Ghost,https://img.pokemondb.net/sprites/sword-shield/icon/sableye.png,380,50,75,75,65,65,50
302,Sableye,Dark,Ghost,https://img.pokemondb.net/sprites/sword-shield/icon/sableye-mega.png,480,50,85,125,85,115,20
303,Mawile,Steel,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png,380,50,85,85,55,55,50
303,Mawile,Steel,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/mawile-mega.png,480,50,105,125,55,95,50
304,Aron,Steel,Rock,https://img.pokemondb.net/sprites/sword-shield/icon/aron.png,330,50,70,100,40,40,30
305,Lairon,Steel,Rock,https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png,430,60,90,140,50,50,40
306,Aggron,Steel,Rock,https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png,530,70,110,180,60,60,50
306,Aggron,Steel,,https://img.pokemondb.net/sprites/sword-shield/icon/aggron-mega.png,630,70,140,230,60,80,50
307,Meditite,Fighting,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png,280,30,40,55,40,55,60
308,Medicham,Fighting,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png,410,60,60,75,60,75,80
308,Medicham,Fighting,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/medicham-mega.png,510,60,100,85,80,85,100
309,Electrike,Electric,,https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png,295,40,45,40,65,40,65
310,Manectric,Electric,,https://img.pokemondb.net/sprites/sword-shield/icon/manectric.png,475,70,75,60,105,60,105
310,Manectric,Electric,,https://img.pokemondb.net/sprites/sword-shield/icon/manectric-mega.png,575,70,75,80,135,80,135
311,Plusle,Electric,,https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png,405,60,50,40,85,75,95
312,Minun,Electric,,https://img.pokemondb.net/sprites/sword-shield/icon/minun.png,405,60,40,50,75,85,95
313,Volbeat,Bug,,https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png,430,65,73,75,47,85,85
314,Illumise,Bug,,https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png,430,65,47,75,73,85,85
315,Roselia,Grass,Poison,https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png,400,50,60,45,100,80,65
316,Gulpin,Poison,,https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png,302,70,43,53,43,53,40
317,Swalot,Poison,,https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png,467,100,73,83,73,83,55
318,Carvanha,Water,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png,305,45,90,20,65,20,65
319,Sharpedo,Water,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo.png,460,70,120,40,95,40,95
319,Sharpedo,Water,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo-mega.png,560,70,140,70,110,65,105
320,Wailmer,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png,400,130,70,35,70,35,60
321,Wailord,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png,500,170,90,45,90,45,60
322,Numel,Fire,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/numel.png,305,60,60,40,65,45,35
323,Camerupt,Fire,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt.png,460,70,100,70,105,75,40
323,Camerupt,Fire,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/camerupt-mega.png,560,70,120,100,145,105,20
324,Torkoal,Fire,,https://img.pokemondb.net/sprites/sword-shield/icon/torkoal.png,470,70,85,140,85,70,20
325,Spoink,Psychic,,https://img.pokemondb.net/sprites/sword-shield/icon/spoink.png,330,60,25,35,70,80,60
326,Grumpig,Psychic,,https://img.pokemondb.net/sprites/sword-shield/icon/grumpig.png,470,80,45,65,90,110,80
327,Spinda,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/spinda.png,360,60,60,60,60,60,60
328,Trapinch,Ground,,https://img.pokemondb.net/sprites/sword-shield/icon/trapinch.png,290,45,100,45,45,45,10
329,Vibrava,Ground,Dragon,https://img.pokemondb.net/sprites/sword-shield/icon/vibrava.png,340,50,70,50,50,50,70
330,Flygon,Ground,Dragon,https://img.pokemondb.net/sprites/sword-shield/icon/flygon.png,520,80,100,80,80,80,100
331,Cacnea,Grass,,https://img.pokemondb.net/sprites/sword-shield/icon/cacnea.png,335,50,85,40,85,40,35
332,Cacturne,Grass,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/cacturne.png,475,70,115,60,115,60,55
333,Swablu,Normal,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/swablu.png,310,45,40,60,40,75,50
334,Altaria,Dragon,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/altaria.png,490,75,70,90,70,105,80
334,Altaria,Dragon,Fairy,https://img.pokemondb.net/sprites/sword-shield/icon/altaria-mega.png,590,75,110,110,110,105,80
335,Zangoose,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/zangoose.png,458,73,115,60,60,60,90
336,Seviper,Poison,,https://img.pokemondb.net/sprites/sword-shield/icon/seviper.png,458,73,100,60,100,60,65
337,Lunatone,Rock,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/lunatone.png,460,90,55,65,95,85,70
338,Solrock,Rock,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/solrock.png,460,90,95,85,55,65,70
339,Barboach,Water,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/barboach.png,288,50,48,43,46,41,60
340,Whiscash,Water,Ground,https://img.pokemondb.net/sprites/sword-shield/icon/whiscash.png,468,110,78,73,76,71,60
341,Corphish,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/corphish.png,308,43,80,65,50,35,35
342,Crawdaunt,Water,Dark,https://img.pokemondb.net/sprites/sword-shield/icon/crawdaunt.png,468,63,120,85,90,55,55
343,Baltoy,Ground,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/baltoy.png,300,40,40,55,40,70,55
344,Claydol,Ground,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/claydol.png,500,60,70,105,70,120,75
345,Lileep,Rock,Grass,https://img.pokemondb.net/sprites/sword-shield/icon/lileep.png,355,66,41,77,61,87,23
346,Cradily,Rock,Grass,https://img.pokemondb.net/sprites/sword-shield/icon/cradily.png,495,86,81,97,81,107,43
347,Anorith,Rock,Bug,https://img.pokemondb.net/sprites/sword-shield/icon/anorith.png,355,45,95,50,40,50,75
348,Armaldo,Rock,Bug,https://img.pokemondb.net/sprites/sword-shield/icon/armaldo.png,495,75,125,100,70,80,45
349,Feebas,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/feebas.png,200,20,15,20,10,55,80
350,Milotic,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/milotic.png,540,95,60,79,100,125,81
351,Castform,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/castform.png,420,70,70,70,70,70,70
351,Castform,Fire,,https://img.pokemondb.net/sprites/sword-shield/icon/castform-sunny.png,420,70,70,70,70,70,70
351,Castform,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/castform-rainy.png,420,70,70,70,70,70,70
351,Castform,Ice,,https://img.pokemondb.net/sprites/sword-shield/icon/castform-snowy.png,420,70,70,70,70,70,70
352,Kecleon,Normal,,https://img.pokemondb.net/sprites/sword-shield/icon/kecleon.png,440,60,90,70,60,120,40
353,Shuppet,Ghost,,https://img.pokemondb.net/sprites/sword-shield/icon/shuppet.png,295,44,75,35,63,33,45
354,Banette,Ghost,,https://img.pokemondb.net/sprites/sword-shield/icon/banette.png,455,64,115,65,83,63,65
354,Banette,Ghost,,https://img.pokemondb.net/sprites/sword-shield/icon/banette-mega.png,555,64,165,75,93,83,75
355,Duskull,Ghost,,https://img.pokemondb.net/sprites/sword-shield/icon/duskull.png,295,20,40,90,30,90,25
356,Dusclops,Ghost,,https://img.pokemondb.net/sprites/sword-shield/icon/dusclops.png,455,40,70,130,60,130,25
357,Tropius,Grass,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/tropius.png,460,99,68,83,72,87,51
358,Chimecho,Psychic,,https://img.pokemondb.net/sprites/sword-shield/icon/chimecho.png,455,75,50,80,95,90,65
359,Absol,Dark,,https://img.pokemondb.net/sprites/sword-shield/icon/absol.png,465,65,130,60,75,60,75
359,Absol,Dark,,https://img.pokemondb.net/sprites/sword-shield/icon/absol-mega.png,565,65,150,60,115,60,115
360,Wynaut,Psychic,,https://img.pokemondb.net/sprites/sword-shield/icon/wynaut.png,260,95,23,48,23,48,23
361,Snorunt,Ice,,https://img.pokemondb.net/sprites/sword-shield/icon/snorunt.png,300,50,50,50,50,50,50
362,Glalie,Ice,,https://img.pokemondb.net/sprites/sword-shield/icon/glalie.png,480,80,80,80,80,80,80
362,Glalie,Ice,,https://img.pokemondb.net/sprites/sword-shield/icon/glalie-mega.png,580,80,120,80,120,80,100
363,Spheal,Ice,Water,https://img.pokemondb.net/sprites/sword-shield/icon/spheal.png,290,70,40,50,55,50,25
364,Sealeo,Ice,Water,https://img.pokemondb.net/sprites/sword-shield/icon/sealeo.png,410,90,60,70,75,70,45
365,Walrein,Ice,Water,https://img.pokemondb.net/sprites/sword-shield/icon/walrein.png,530,110,80,90,95,90,65
366,Clamperl,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/clamperl.png,345,35,64,85,74,55,32
367,Huntail,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/huntail.png,485,55,104,105,94,75,52
368,Gorebyss,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/gorebyss.png,485,55,84,105,114,75,52
369,Relicanth,Water,Rock,https://img.pokemondb.net/sprites/sword-shield/icon/relicanth.png,485,100,90,130,45,65,55
370,Luvdisc,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/luvdisc.png,330,43,30,55,40,65,97
371,Bagon,Dragon,,https://img.pokemondb.net/sprites/sword-shield/icon/bagon.png,300,45,75,60,40,30,50
372,Shelgon,Dragon,,https://img.pokemondb.net/sprites/sword-shield/icon/shelgon.png,420,65,95,100,60,50,50
373,Salamence,Dragon,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/salamence.png,600,95,135,80,110,80,100
373,Salamence,Dragon,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/salamence-mega.png,700,95,145,130,120,90,120
374,Beldum,Steel,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/beldum.png,300,40,55,80,35,60,30
375,Metang,Steel,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/metang.png,420,60,75,100,55,80,50
376,Metagross,Steel,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/metagross.png,600,80,135,130,95,90,70
376,Metagross,Steel,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/metagross-mega.png,700,80,145,150,105,110,110
377,Regirock,Rock,,https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png,580,80,100,200,50,100,50
378,Regice,Ice,,https://img.pokemondb.net/sprites/sword-shield/icon/regice.png,580,80,50,100,100,200,50
379,Registeel,Steel,,https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png,580,80,75,150,75,150,50
380,Latias,Dragon,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/latias.png,600,80,80,90,110,130,110
380,Latias,Dragon,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/latias-mega.png,700,80,100,120,140,150,110
381,Latios,Dragon,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/latios.png,600,80,90,80,130,110,110
381,Latios,Dragon,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/latios-mega.png,700,80,130,100,160,120,110
382,Kyogre,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,670,100,100,90,150,140,90
382,Kyogre,Water,,https://img.pokemondb.net/sprites/sword-shield/icon/kyogre-primal.png,770,100,150,90,180,160,90
383,Groudon,Ground,,https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,670,100,150,140,100,90,90
383,Groudon,Ground,Fire,https://img.pokemondb.net/sprites/sword-shield/icon/groudon-primal.png,770,100,180,160,150,90,90
384,Rayquaza,Dragon,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,680,105,150,90,150,90,95
384,Rayquaza,Dragon,Flying,https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza-mega.png,780,105,180,100,180,100,115
385,Jirachi,Steel,Psychic,https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,600,100,100,100,100,100,100
